instrument,time,measured_pressure,measured_temperature
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:33:30,106.45812,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:34:00,106.48755,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:34:30,106.44831,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:35:00,106.47774,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:35:30,106.45812,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:36:00,106.44831,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:36:30,106.44831,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:37:00,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:37:30,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:38:00,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:38:30,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:39:00,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:39:30,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:40:00,106.38945,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:40:30,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:41:00,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:41:30,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:42:00,106.37964,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:42:30,106.37964,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:43:00,106.38945,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:43:30,106.36002,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:44:00,106.38945,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:44:30,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:45:00,106.36002,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:45:30,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:46:00,106.36002,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:46:30,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:47:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:47:30,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:48:00,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:48:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:49:00,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:49:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:50:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:50:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:51:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:51:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:52:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:52:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:53:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:53:30,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:54:00,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:54:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:55:00,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:55:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:56:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:56:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:57:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:57:30,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:58:00,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:58:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:59:00,106.36002,15
Solinst Levelogger Junior Edge Model 3001,2021-03-26 23:59:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:00:00,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:00:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:01:00,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:01:30,106.36002,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:02:00,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:02:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:03:00,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:03:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:04:00,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:04:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:05:00,106.33059,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:05:30,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:06:00,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:06:30,106.3404,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:07:00,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:07:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:08:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:08:30,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:09:00,106.22268,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:09:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:10:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:10:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:11:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:11:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:12:00,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:12:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:13:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:13:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:14:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:14:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:15:00,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:15:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:16:00,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:16:30,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:17:00,106.22268,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:17:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:18:00,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:18:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:19:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:19:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:20:00,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:20:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:21:00,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:21:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:22:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:22:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:23:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:23:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:24:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:24:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:25:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:25:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:26:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:26:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:27:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:27:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:28:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:28:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:29:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:29:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:30:00,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:30:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:31:00,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:31:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:32:00,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:32:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:33:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:33:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:34:00,106.31097,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:34:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:35:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:35:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:36:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:36:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:37:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:37:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:38:00,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:38:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:39:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:39:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:40:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:40:30,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:41:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:41:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:42:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:42:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:43:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:43:30,106.30116,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:44:00,106.28154,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:44:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:45:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:45:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:46:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:46:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:47:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:47:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:48:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:48:30,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:49:00,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:49:30,106.22268,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:50:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:50:30,106.22268,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:51:00,106.26192,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:51:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:52:00,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:52:30,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:53:00,106.2423,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:53:30,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:54:00,106.22268,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:54:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:55:00,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:55:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:56:00,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:56:30,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:57:00,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:57:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:58:00,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:58:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:59:00,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 00:59:30,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:00:00,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:00:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:01:00,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:01:30,106.2423,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:02:00,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:02:30,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:03:00,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:03:30,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:04:00,106.27173,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:04:30,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:05:00,106.26192,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:05:30,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:06:00,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:06:30,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:07:00,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:07:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:08:00,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:08:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:09:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:09:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:10:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:10:30,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:11:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:11:30,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:12:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:12:30,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:13:00,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:13:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:14:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:14:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:15:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:15:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:16:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:16:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:17:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:17:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:18:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:18:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:19:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:19:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:20:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:20:30,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:21:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:21:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:22:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:22:30,106.27173,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:23:00,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:23:30,106.28154,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:24:00,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:24:30,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:25:00,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:25:30,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:26:00,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:26:30,106.31097,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:27:00,106.31097,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:27:30,106.30116,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:28:00,106.33059,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:28:30,106.33059,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:29:00,106.33059,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:29:30,106.3404,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:30:00,106.33059,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:30:30,106.3404,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:31:00,106.36002,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:31:30,106.36002,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:32:00,106.38945,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:32:30,106.38945,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:33:00,106.38945,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:33:30,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:34:00,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:34:30,106.39926,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:35:00,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:35:30,106.41888,15
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:36:00,106.41888,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:36:30,106.41888,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:37:00,106.42869,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:37:30,106.42869,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:38:00,106.42869,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:38:30,106.44831,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:39:00,106.44831,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:39:30,106.45812,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:40:00,106.45812,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:40:30,106.48755,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:41:00,106.48755,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:41:30,106.47774,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:42:00,106.47774,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:42:30,106.50717,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:43:00,106.50717,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:43:30,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:44:00,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:44:30,106.51698,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:45:00,106.47774,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:45:30,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:46:00,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:46:30,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:47:00,106.50717,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:47:30,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:48:00,106.47774,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:48:30,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:49:00,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:49:30,106.50717,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:50:00,106.48755,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:50:30,106.50717,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:51:00,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:51:30,106.50717,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:52:00,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:52:30,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:53:00,106.50717,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:53:30,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:54:00,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:54:30,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:55:00,106.51698,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:55:30,106.5366,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:56:00,106.5366,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:56:30,106.5366,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:57:00,106.5366,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:57:30,106.5366,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:58:00,106.54641,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:58:30,106.54641,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:59:00,106.54641,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 01:59:30,106.56603,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:00:00,106.56603,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:00:30,106.58565,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:01:00,106.56603,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:01:30,106.56603,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:02:00,106.56603,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:02:30,106.56603,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:03:00,106.58565,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:03:30,106.59546,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:04:00,106.59546,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:04:30,106.60527,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:05:00,106.60527,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:05:30,106.62489,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:06:00,106.6347,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:06:30,106.6347,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:07:00,106.66413,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:07:30,106.66413,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:08:00,106.65432,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:08:30,106.68375,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:09:00,106.66413,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:09:30,106.68375,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:10:00,106.68375,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:10:30,106.68375,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:11:00,106.68375,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:11:30,106.68375,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:12:00,106.66413,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:12:30,106.70337,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:13:00,106.68375,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:13:30,106.70337,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:14:00,106.71318,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:14:30,106.71318,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:15:00,106.71318,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:15:30,106.71318,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:16:00,106.70337,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:16:30,106.71318,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:17:00,106.72299,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:17:30,106.74261,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:18:00,106.75242,14.9
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:18:30,106.74261,14.8
Solinst Levelogger Junior Edge Model 3001,2021-03-27 02:19:00,106.75242,14.8
