instrument,time,measured_temperature,measured_turbidity,cleaned_turbidity,turbidity_1min_avg,turbidity_1min_max,turbidity_1min_min,turbidity_1min_sd
Campbell Scientific OBS-3+,2021-08-17 19:46:00,34.66,19.18,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:48:00,34.69,26.44,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:50:00,34.62,22.95,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:52:00,34.67,24.43,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:54:00,34.59,21.6,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:56:00,34.64,19.72,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:58:00,34.71,23.44,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:00:00,34.7,19.2,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:02:00,34.63,18.57,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:04:00,34.58,16.73,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:06:00,34.73,18.45,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:08:00,34.61,22.3,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:10:00,34.64,20.21,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:12:00,34.72,21.28,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:14:00,34.69,17.89,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:16:00,34.66,19.92,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:18:00,34.59,20.45,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:20:00,34.71,20.12,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:22:00,34.65,19.34,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:24:00,34.58,19.58,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:26:00,34.63,20.12,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:28:00,34.48,15.75,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 20:30:00,34.69,16.85,-8888,not_collected,not_collected,not_collected,not_collected
