profiler_id,team,basin,campaign,filename,transect,location,site_name,replicate,planned_latitude,planned_longitude,start_date,start_time,start_ensemble,start_latitude,start_longitude,end_date,end_time,end_ensemble,end_latitude,end_longitude,width,area,boat_speed,mean_speed,discharge_side,discharge_top,discharge_middle,discharge_bottom,discharge_total,flow_direction,notes,mount_type
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-163230_ATCH-ICWW_Atch-D_002_Rep1_Bathy.csv",2,"ATCH-ICWW","Atch-D",1,29.53404974,-91.24399031,"2021-08-21","16:32:30",1,29.53554685,-91.24205673,"2018-01-01","16:42:28",599,29.53402165,-91.24360608,267.813,1137.54,0.398,0.339,2.93,27.87,295.65,59.08,385.54,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-163726_ATCH-ICWW_Atch-A_008_Rep1_Bathy.csv",8,"ATCH-ICWW","Atch-A",1,29.653818,-91.24461584,"2021-08-21","16:37:26",8195,29.65329674,-91.24049494,"2021-08-21","16:54:25",9529,29.65340391,-91.24448059,478.91,4406.65,0.452,0.281,-2.316,58.392,998.388,141.963,1196.427,195.36,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-164326_ATCH-ICWW_Atch-D_003_Rep2_Bathy.csv",3,"ATCH-ICWW","Atch-D",2,29.53404974,-91.24399031,"2021-08-21","16:43:26",1,29.53390235,-91.24344681,"2018-01-01","16:52:33",548,29.53520711,-91.24196906,270.406,1144.21,0.403,0.302,3.16,25.06,265.98,51.2,345.4,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-165553_ATCH-ICWW_Atch-A_009_Rep2_Bathy.csv",9,"ATCH-ICWW","Atch-A",2,29.653818,-91.24461584,"2021-08-21","16:55:53",9673,29.65372103,-91.24445009,"2021-08-21","17:15:28",11264,29.65271945,-91.24052138,464.2,4317.45,0.405,0.32,1.797,59.649,1034.426,146.098,1241.97,86.7,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-171736_ATCH-ICWW_Atch-C_013_Rep1_Bathy.csv",13,"ATCH-ICWW","Atch-C",1,29.58892867,-91.21166588,"2021-08-21","17:17:36",1,29.59160678,-91.21415223,"2021-08-21","17:29:39",724,29.59001609,-91.21175474,403.277,1402.07,0.418,0.312,13.74,32.42,325.98,64.69,436.84,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-173039_ATCH-ICWW_Atch-B_010_Rep1_Bathy.csv",10,"ATCH-ICWW","Atch-B",1,29.59439671,-91.23339571,"2021-08-21","17:30:39",119,29.59528341,-91.23457876,"2021-08-21","18:08:25",3436,29.59143032,-91.2403093,870.03,4519.81,0.396,0.276,1.41,92.308,965.267,135.324,1194.309,197.99,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-173822_ATCH-ICWW_Atch-C_014_Rep2_Bathy.csv",14,"ATCH-ICWW","Atch-C",2,29.58892867,-91.21166588,"2021-08-21","17:38:22",1,29.59033203,-91.21148793,"2021-08-21","17:49:05",644,29.59209083,-91.21324862,399.638,1357.6,0.427,0.305,15.6,29.36,310.2,58.69,413.85,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-181336_ATCH-ICWW_Atch-B_013_Rep2_Bathy.csv",13,"ATCH-ICWW","Atch-B",2,29.59439671,-91.23339571,"2021-08-21","18:13:36",3944,29.59134923,-91.24032604,"2021-08-21","18:37:36",6154,29.59355375,-91.2336871,718.94,3902.42,0.498,0.281,3.397,86.06,948.517,136.316,1174.291,73.19,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-182048_ATCH-ICWW_Atch-E_015_Rep1_Bathy.csv",15,"ATCH-ICWW","Atch-E",1,29.4937978,-91.26379425,"2021-08-21","18:20:48",1,29.49469338,-91.27208236,"2021-08-21","18:44:30",1423,29.49447251,-91.26407642,861.113,4617.95,0.551,0.29,9.42,93.86,1043.13,191.82,1338.24,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-184509_ATCH-ICWW_Atch-E_016_Rep2_Bathy.csv",16,"ATCH-ICWW","Atch-E",2,29.4937978,-91.26379425,"2021-08-21","18:45:09",1,29.49455568,-91.26401471,"2021-08-21","19:17:16",1928,29.49607105,-91.27178704,878.558,4467.82,0.417,0.339,8.5,103.82,1187.39,216.69,1516.4,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-190040_ATCH-ICWW_Atch-0_014_Rep1_Bathy.csv",14,"ATCH-ICWW","Atch-0",1,29.662138,-91.241094,"2021-08-21","19:00:40",7317,29.66209496,-91.23677813,"2021-08-21","19:20:15",8720,29.66268203,-91.24051979,463.37,5306.41,0.4,0.225,1.212,46.377,1194.774,162.824,1405.187,235.95,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210821-190157_WLO_VP-MW-center_001_Rep1_Bathy.csv",1,"WLO","VP-MW-center",1,29.51071771,-91.44863051,"2021-08-21","19:01:57",5184,29.5113774,-91.45182491,"2021-08-21","19:08:59",5774,29.50927211,-91.44575763,652.515,1705.161,1.51,0.213,1.787,89.024,313.108,34.208,438.127,201.348,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210821-190907_WLO_VP-MW-center_002_Rep2_Bathy.csv",2,"WLO","VP-MW-center",2,29.51071771,-91.44863051,"2021-08-21","19:09:07",5787,29.5092926,-91.44569434,"2021-08-21","19:16:35",6412,29.51129326,-91.45180116,645.102,1715.909,1.448,0.298,1.434,125.545,441.165,47.315,615.459,202.015,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-192143_ATCH-ICWW_Atch-0_015_Rep2_Bathy.csv",15,"ATCH-ICWW","Atch-0",2,29.662138,-91.241094,"2021-08-21","19:21:43",8838,29.66264648,-91.24042474,"2021-08-21","19:37:56",10037,29.66147143,-91.23706329,396.16,4534.52,0.413,0.273,3.218,46.011,1198.695,147.034,1394.958,87.75,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-194429_ATCH-ICWW_ICWW-C_016_Rep1_Bathy.csv",16,"ATCH-ICWW","ICWW-C",1,29.65764502,-91.24970453,"2021-08-21","19:44:29",10377,29.65744863,-91.24987103,"2021-08-21","19:59:29",11696,29.65609918,-91.24958947,184.54,946.36,0.192,0.165,2.248,11.599,127.915,18.423,160.185,74.77,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-200043_ATCH-ICWW_ICWW-C_017_Rep2_Bathy.csv",17,"ATCH-ICWW","ICWW-C",2,29.65764502,-91.24970453,"2021-08-21","20:00:43",11811,29.65620407,-91.24955137,"2021-08-21","20:10:58",12728,29.65744907,-91.25021616,183.28,928.02,0.271,0.169,2.687,11.999,128.529,17.275,160.49,241.13,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-201650_ATCH-ICWW_Atch-A_018_Rep1_Bathy.csv",18,"ATCH-ICWW","Atch-A",1,29.653818,-91.24461584,"2021-08-21","20:16:50",13111,29.65356976,-91.24044009,"2021-08-21","20:37:28",14728,29.65295619,-91.24456579,436.11,4123,0.359,0.331,1.496,58.379,1084.462,146.984,1291.322,207.59,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-203836_ATCH-ICWW_Atch-A_019_Rep2_Bathy.csv",19,"ATCH-ICWW","Atch-A",2,29.653818,-91.24461584,"2021-08-21","20:38:36",14838,29.65293599,-91.24446491,"2021-08-21","20:52:58",15998,29.65182351,-91.24040933,455.02,4143.53,0.514,0.311,3.049,60.108,1105.447,135.912,1304.516,60.15,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-143814_WLO_VP-ME-center_001_Rep1_Bathy.csv",1,"WLO","VP-ME-center",1,29.49455677,-91.4383133,"2021-08-22","14:38:14",4902,29.49272379,-91.44018006,"2021-08-22","14:42:03",5215,29.49237653,-91.43708726,325.949,831.575,1.346,0.19,-1.005,38.362,135.526,15.212,188.096,186.554,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-144218_WLO_VP-ME-center_002_Rep2_Bathy.csv",2,"WLO","VP-ME-center",2,29.49455677,-91.4383133,"2021-08-22","14:42:18",5235,29.49245653,-91.43702049,"2021-08-22","14:46:08",5551,29.4926724,-91.44018039,327.797,835.042,1.357,0.288,-0.665,59.026,206.711,22.966,288.037,184.594,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-154225_WLO_GregPass-1_001_Rep1_Bathy.csv",1,"WLO","GregPass-1",1,-9999,-9999,"2021-08-22","15:42:25",187,29.51719479,-91.43806836,"2021-08-22","15:47:09",622,29.51578921,-91.43276288,555.275,1058.935,1.92,0.187,4.407,66.825,164.805,23.124,259.16,195.892,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-154733_WLO_GregPass-1_002_Rep2_Bathy.csv",2,"WLO","GregPass-1",2,-9999,-9999,"2021-08-22","15:47:33",658,29.51556977,-91.43275214,"2021-08-22","15:52:22",1102,29.51670858,-91.43783272,527.526,1034.938,1.781,0.32,-1.357,111.586,279.138,36.519,425.887,194.398,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-162430_WLO_GregPass-2_001_Rep1_Bathy.csv",1,"WLO","GregPass-2",1,-9999,-9999,"2021-08-22","16:24:30",4203,29.50782674,-91.43712439,"2021-08-22","16:27:48",4517,29.50765156,-91.43311947,412.554,992.524,1.992,0.162,5.632,43.092,137.559,15.71,201.994,179.84,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-162825_WLO_GregPass-2_002_Rep2_Bathy.csv",2,"WLO","GregPass-2",2,-9999,-9999,"2021-08-22","16:28:25",4572,29.50750004,-91.43307721,"2021-08-22","16:32:16",4942,29.50762209,-91.43716261,414.604,1011.735,1.742,0.297,5.921,81.048,258.569,28.492,374.03,183.424,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-164649_WLO_GregPass-3_001_Rep1_Bathy.csv",1,"WLO","GregPass-3",1,-9999,-9999,"2021-08-22","16:46:49",6329,29.49921753,-91.43977159,"2021-08-22","16:49:24",6570,29.49876055,-91.43640358,357.369,721.988,2.161,0.087,1.611,14.959,53.41,5.507,75.487,185.194,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-164945_WLO_GregPass-3_002_Rep2_Bathy.csv",2,"WLO","GregPass-3",2,-9999,-9999,"2021-08-22","16:49:45",6604,29.49854024,-91.43645702,"2021-08-22","16:52:30",6862,29.49895368,-91.43975752,356.446,712.674,1.968,0.258,4.089,51.526,156.658,17.514,229.787,189.133,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-170541_WLO_GregPass-4_001_Rep1_Bathy.csv",1,"WLO","GregPass-4",1,-9999,-9999,"2021-08-22","17:05:41",8107,29.48967933,-91.44030333,"2021-08-22","17:07:46",8299,29.4892349,-91.43782192,269.027,798.365,1.995,0.091,10.451,15.457,63.278,6.477,95.664,188.615,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-170805_WLO_GregPass-4_002_Rep2_Bathy.csv",2,"WLO","GregPass-4",2,-9999,-9999,"2021-08-22","17:08:05",8326,29.48903081,-91.43781961,"2021-08-22","17:10:00",8504,29.48914221,-91.44014335,255.568,780.646,1.977,0.24,-10.971,37.439,164.592,15.736,206.796,182.131,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-180515_WLO_GregPass-5_001_Rep1_Bathy.csv",1,"WLO","GregPass-5",1,-9999,-9999,"2021-08-22","18:05:15",1347,29.48048145,-91.4394314,"2021-08-22","18:07:51",1588,29.47995987,-91.43605142,391.093,744.07,2.175,0.069,-7.635,14.518,43.715,4.986,55.584,188.351,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-180810_WLO_GregPass-5_002_Rep2_Bathy.csv",2,"WLO","GregPass-5",2,-9999,-9999,"2021-08-22","18:08:10",1617,29.47975222,-91.43596707,"2021-08-22","18:11:15",1900,29.48001226,-91.43958446,446.624,766.627,1.923,0.233,-29.201,55.238,152.409,17.962,196.408,184.496,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-183244_WLO_GregPass-6_001_Rep1_Bathy.csv",1,"WLO","GregPass-6",1,-9999,-9999,"2021-08-22","18:32:44",3941,29.47294897,-91.44220558,"2021-08-22","18:36:40",4294,29.47187712,-91.43813237,444.459,683.078,1.784,0.134,7.422,35.569,75.801,11.18,129.973,196.019,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-183711_WLO_GregPass-6_002_Rep2_Bathy.csv",2,"WLO","GregPass-6",2,-9999,-9999,"2021-08-22","18:37:11",4342,29.47166474,-91.43821698,"2021-08-22","18:41:13",4706,29.47270969,-91.44214551,434.334,669.89,1.715,0.239,12.157,62.163,133.153,18.262,225.735,201.264,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-190629_WLO_GregPass-7_001_Rep1_Bathy.csv",1,"WLO","GregPass-7",1,-9999,-9999,"2021-08-22","19:06:29",7069,29.46319948,-91.43596595,"2021-08-22","19:09:52",7375,29.46285538,-91.43974749,401.285,508.644,1.837,0.247,0.414,50.041,102.075,14.467,166.997,172.359,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-191043_WLO_GregPass-7_002_Rep2_Bathy.csv",2,"WLO","GregPass-7",2,-9999,-9999,"2021-08-22","19:10:43",7456,29.46279568,-91.43980902,"2021-08-22","19:14:45",7822,29.46319257,-91.43591595,402.89,504.684,1.588,0.083,1.615,12.448,33.862,4,51.924,174.921,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-194232_WLO_GregPass-8_001_Rep1_Bathy.csv",1,"WLO","GregPass-8",1,-9999,-9999,"2021-08-22","19:42:32",10256,29.45244393,-91.43541624,"2021-08-22","19:44:27",10425,29.45326451,-91.43353995,228.877,155.642,1.814,0.061,1.36,2.883,6.914,0.715,11.872,152.627,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-194532_WLO_GregPass-8_002_Rep2_Bathy.csv",2,"WLO","GregPass-8",2,-9999,-9999,"2021-08-22","19:45:32",10524,29.45349803,-91.43336714,"2021-08-22","19:47:26",10692,29.4525952,-91.43531434,239.598,159.895,1.916,0.171,-2.465,22.164,20.117,4.872,44.688,150.103,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210822-195528_WLO_WLO-C_000_Rep1_Bathy.csv",0,"WLO","WLO-C",1,29.6443586,-91.39667853,"2021-08-22","19:55:28",61,29.64433018,-91.39659033,"2021-08-22","20:12:28",1357,29.64297536,-91.39371925,401.34,4916.94,0.405,0.317,1.007,47.203,1405.59,193.354,1647.154,60.08,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-200549_WLO_WLO-D_008_Rep1_Bathy.csv",8,"WLO","WLO-D",1,29.544739,-91.42957934,"2021-08-22","20:05:49",1,29.54418487,-91.42606452,"2021-08-22","20:24:02",1094,29.54503685,-91.42935456,365.883,4041.45,0.334,0.386,0.79,83.55,1236.76,239.12,1560.22,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210822-201344_WLO_WLO-C_001_Rep2_Bathy.csv",1,"WLO","WLO-C",2,29.6443586,-91.39667853,"2021-08-22","20:13:44",1484,29.64308233,-91.39372163,"2021-08-22","20:35:35",3101,29.64392488,-91.39684612,361.35,4241.15,0.3,0.336,1.17,50.6,1406.802,194.806,1653.377,188.5,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-201737_WLO_GregPass-6_001_Rep1_Bathy.csv",1,"WLO","GregPass-6",1,-9999,-9999,"2021-08-22","20:17:37",13438,29.47297959,-91.44204251,"2021-08-22","20:20:33",13703,29.47198829,-91.438158,466.176,633.607,2.27,0.157,17.222,37.374,82.799,11.043,148.437,197.016,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-202036_WLO_WLO-Fan-C_009_Rep2_Bathy.csv",9,"WLO","WLO-Fan-C",2,29.52084344,-91.4470086,"2021-08-22","20:20:36",1,29.51686666,-91.43926996,"2021-08-22","20:56:26",2151,29.52173178,-91.44601726,894.174,2903.26,0.412,0.294,8.64,68.51,675.51,101.9,854.55,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-202102_WLO_GregPass-6_002_Rep2_Bathy.csv",2,"WLO","GregPass-6",2,-9999,-9999,"2021-08-22","20:21:02",13749,29.47178961,-91.4380837,"2021-08-22","20:24:30",14065,29.47318526,-91.44180939,462.826,640.142,1.906,0.314,-22.864,81.349,166.971,23.632,249.089,201.174,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-202454_WLO_WLO-D_010_Rep2_Bathy.csv",10,"WLO","WLO-D",2,29.544739,-91.42957934,"2021-08-22","20:24:54",1,29.5450199,-91.42927222,"2021-08-22","20:36:14",681,29.54406587,-91.42614792,351.577,4077.92,0.498,0.418,3.12,87.51,1347.49,266.7,1704.81,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-203834_WLO_GregPass-5_001_Rep1_Bathy.csv",1,"WLO","GregPass-5",1,-9999,-9999,"2021-08-22","20:38:34",15415,29.48040241,-91.43945191,"2021-08-22","20:41:29",15684,29.48017654,-91.4360172,403.019,733.913,1.945,0.177,2.927,38.465,110.526,13.148,165.066,181.547,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-204151_WLO_GregPass-5_002_Rep2_Bathy.csv",2,"WLO","GregPass-5",2,-9999,-9999,"2021-08-22","20:41:51",15718,29.47995153,-91.43596723,"2021-08-22","20:44:53",15997,29.48014455,-91.43954934,446.296,733.446,1.938,0.324,-1.138,74.424,202.231,24.025,299.542,183.105,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210822-204338_WLO_WLO-A_002_Rep1_Bathy.csv",2,"WLO","WLO-A",1,29.65466254,-91.39171912,"2021-08-22","20:43:38",3554,29.65420709,-91.39169795,"2021-08-22","20:53:48",4191,29.65319548,-91.39008792,227.71,3979.58,0.389,0.454,4.971,36.169,1436.916,188.553,1666.609,87.73,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-204636_WLO_WLO-E_011_Rep1_Bathy.csv",11,"WLO","WLO-E",1,29.53350428,-91.43425005,"2021-08-22","20:46:36",1,29.53223201,-91.43013602,"2021-08-22","21:07:17",1242,29.53298579,-91.43426004,473.362,3751.49,0.358,0.406,7.62,93.79,1186.4,236.89,1524.7,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210822-205543_WLO_WLO-A_003_Rep2_Bathy.csv",3,"WLO","WLO-A",2,29.65466254,-91.39171912,"2021-08-22","20:55:43",4338,29.65314537,-91.39017172,"2021-08-22","21:11:12",5357,29.65370921,-91.39208124,239.22,3938.6,0.297,0.444,4.365,38.259,1493.885,192.966,1729.474,172.4,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-205848_WLO_HogBayou_012_Rep1_Bathy.csv",12,"WLO","HogBayou",1,29.57214,-91.42485,"2021-08-22","20:58:48",1,29.5718311,-91.42496653,"2021-08-22","21:02:28",221,29.57247837,-91.42483324,96.312,234.72,0.357,0.071,0.64,1.33,12.95,1.7,16.62,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-205851_WLO_WLO-Fan-C_013_Rep1_Bathy.csv",13,"WLO","WLO-Fan-C",1,29.52084344,-91.4470086,"2021-08-22","20:58:51",1,29.5215994,-91.44589825,"2021-08-22","21:29:24",1834,29.51686144,-91.43913796,900.173,2939.77,0.474,0.36,16.76,87.33,815.62,138.47,1058.18,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-210047_WLO_GregPass-4_001_Rep1_Bathy.csv",1,"WLO","GregPass-4",1,-9999,-9999,"2021-08-22","21:00:47",17502,29.48933269,-91.44020807,"2021-08-22","21:02:52",17693,29.48912688,-91.43785848,264.703,759.294,1.877,0.18,16.918,27.419,119.388,11.383,175.109,182.678,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-210234_WLO_HogBayou_014_Rep2_Bathy.csv",14,"WLO","HogBayou",2,29.57214,-91.42485,"2021-08-22","21:02:34",1,29.57248391,-91.42481303,"2021-08-22","21:06:35",242,29.57185961,-91.42454031,101.022,224.825,0.364,0.09,1.27,1.65,15.42,2.01,20.34,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210822-210316_WLO_GregPass-4_002_Rep2_Bathy.csv",2,"WLO","GregPass-4",2,-9999,-9999,"2021-08-22","21:03:16",17728,29.48894789,-91.43787449,"2021-08-22","21:05:18",17917,29.48905476,-91.44011575,245.545,752.874,1.788,0.33,-1.395,48.326,218.567,20.091,285.59,183.241,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210822-210831_WLO_WLO-E_015_Rep2_Bathy.csv",15,"WLO","WLO-E",2,29.53350428,-91.43425005,"2021-08-22","21:08:31",1,29.53292481,-91.4341549,"2021-08-22","21:20:58",748,29.53201963,-91.43002498,475.516,3772.38,0.569,0.437,14.9,100.63,1285.35,248.97,1649.84,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210822-212416_WLO_WLO-B_004_Rep1_Bathy.csv",4,"WLO","WLO-B",1,29.65119347,-91.39994795,"2021-08-22","21:24:16",6460,29.65095913,-91.39988405,"2021-08-22","21:39:21",7764,29.64980478,-91.40033925,180.53,875.37,0.194,0.131,0.587,7.461,82.059,10.928,101.034,73.95,"","Boat port side"
